No of Actors read '6775'.
Actor 	id = 1d7cb619-062b-4a21-af3d-9f6a6e8e8770	name = Philip Locke                                      	dob = null    
Actor 	id = 95aad3ea-4618-44c1-a643-d5a18bab4a68	name = Kathleen Turner                                   	dob = 1954    
Actor 	id = cdc2528a-806a-4f06-b226-ff454a2ec883	name = Alan Wheatley                                     	dob = 1907    
Actor 	id = e589c58b-31e2-42ec-9cb2-cbe1bcaff46f	name = Frank Kaquitts                                    	dob = null    
Actor 	id = 15551e85-c95a-4185-88ae-8bfefe0cbe42	name = Canada Lee                                        	dob = 1907    
Actor 	id = 7c3d08fc-9dbb-49f5-9922-0aa268904e87	name = Roger Mosley                                      	dob = null    
Actor 	id = e593a248-6944-4305-aa38-39b68c63004c	name = Alan Oppenheimer                                  	dob = null    
Actor 	id = db637c9a-63fd-4933-89bd-ec4d2f296ce8	name = Frank Oz                                          	dob = 1944    
Actor 	id = 4a426269-bbb1-41ae-9ded-0c58337beaaa	name = Errol Flynn                                       	dob = 1909    
Actor 	id = 20716e77-5de6-4a9d-a5b1-a4d6cc81c9cd	name = Claude Dampier                                    	dob = 1879    
Actor 	id = 6ca7d5f3-69d0-4e7f-9469-1757cccf1c5a	name = Michael Dante                                     	dob = 1931    
Actor 	id = db315155-cc67-4c70-b3b2-1d1290016497	name = Warren Mitchell                                   	dob = 1926    
Actor 	id = 0ee3757c-10c0-4fa6-8938-61bc88445498	name = Estelle Wildwood                                  	dob = null    
Actor 	id = 22315118-a60c-4355-9e92-7b2bcde0c570	name = Jennifer Bishop                                   	dob = null    
Actor 	id = a426e587-5a17-4998-af27-e9e01ef4d3d4	name = Milly Vitale                                      	dob = 1928    
Actor 	id = 46cb22d5-a5fa-490a-9ee5-faec05065e43	name = Ake Groenberg                                     	dob = null    
Actor 	id = a1c4774a-9b1a-49ac-b5ca-3d4719e4b7ef	name = Bill Lee                                          	dob = 1928    
Actor 	id = 9cd3aec1-9d18-465e-8bdb-6541fe0608c5	name = Penelope Windust                                  	dob = null    
Actor 	id = b7883cdf-b6eb-45e6-8abd-30e7c8232210	name = Mary Nash                                         	dob = 1885    
Actor 	id = 85ae7956-ee3a-447e-9779-d66ca466a63f	name = Robert Vaughn                                     	dob = 1932    
Actor 	id = 8a9af710-b5e4-4f15-9521-82220d1aa908	name = Nadja Brunkhorst                                  	dob = null    
Actor 	id = 7c36af07-b6e8-4405-aa47-acfc77cd9ea7	name = Kate Nelligan                                     	dob = 1951    
Actor 	id = 59b36511-db68-441a-9ad1-4d8b28f54d16	name = Charles Middleton                                 	dob = 1874    
Actor 	id = cf82dc2a-5bee-45e5-8b3f-07971c0740dd	name = Carol Irene Newell                                	dob = null    
Actor 	id = 4fb6dcbe-9906-4461-a4e1-85461b5fb424	name = James Hall                                        	dob = 1900    
Actor 	id = 2192d8f0-049a-46e5-b98c-f8c46a2c463d	name = Peter Lawford                                     	dob = 1923    
Actor 	id = d1ed0710-61af-4f75-9256-8dfeefc79fb3	name = Frank Latimore                                    	dob = null    
Actor 	id = 9fa443b6-1a4d-40ba-8565-ad2299b5017f	name = Nipsey Russell                                    	dob = 1925    
Actor 	id = c94eda64-27ae-4e88-9c5d-142c1c76e5f7	name = Sue Ane Langdon                                   	dob = 1940    
Actor 	id = 0b26b2a1-1fea-46c6-9063-263bfe627f48	name = Stanley Swerdlow                                  	dob = null    
Actor 	id = 5d291f28-cd8c-45a4-b93b-1f7f5ca1fdae	name = Edith Atwater                                     	dob = 1911    
Actor 	id = e77bb017-9f8b-45ad-aece-60848d01f910	name = Edith Barrett                                     	dob = 1907    
Actor 	id = 9f208d47-22af-41ac-b12d-4443db42195e	name = Pippa Scott                                       	dob = 1935    
Actor 	id = d8ff6a04-864c-4776-bafd-e7d717b9b4d8	name = Marcia McBroom                                    	dob = null    
Actor 	id = 592828c1-4956-4ac8-84cd-ed00f29e640d	name = Robin Philips                                     	dob = 1941    
Actor 	id = 58c3921c-edea-4c00-8599-a9a93310527f	name = Arthur Hoyt                                       	dob = 1873    
Actor 	id = 2d9e4875-bbe3-41fc-b9cb-ef6ef67ac58b	name = Jane Greer                                        	dob = 1924    
Actor 	id = f120a99c-6031-4df1-a45f-c13d96372d18	name = Byron Kane                                        	dob = null    
Actor 	id = facc8f33-6d2d-460d-942d-f76f87309bc5	name = Leora Dana                                        	dob = 1923    
Actor 	id = d0d16c8b-9a31-4b78-b525-e5b9ed905a30	name = Julian Glover                                     	dob = 1935    
Actor 	id = c96e9aaa-697f-4ea1-a0ee-09d164f85db9	name = Carmen Maura                                      	dob = null    
Actor 	id = a64eb0a7-53a8-412a-83d8-8da13059b63a	name = Edward DeSouza                                    	dob = 1933    
Actor 	id = 6281b9d1-6916-4653-91a9-4731846d9dc6	name = Irene Tsu                                         	dob = 1943    
Actor 	id = f2187f27-1037-4345-8671-e661e3fd27e2	name = Peter Coyote                                      	dob = null    
Actor 	id = 06cc48b9-49e0-4e81-80d8-e58c368f7cf5	name = Ena Hartman                                       	dob = null    
Actor 	id = 0a9b88f0-9bc4-4462-a734-e97ac14676a2	name = Henry Thomas                                      	dob = null    
Actor 	id = 05e2f559-5cb6-438f-b10e-d52f0dc1125c	name = William Eythe                                     	dob = 1918    
Actor 	id = 80cd7f83-8d9f-4ec6-a8c1-6095664dfc8f	name = Jenilee Harrison                                  	dob = null    
Actor 	id = 56d79cf7-fb11-40d9-a2c6-adedc95b80ae	name = Dick Miller                                       	dob = 1928    
Actor 	id = 1827e264-d24a-411d-a955-a64d382a6b8b	name = Virginia Cherrill                                 	dob = 1908    
Actor 	id = 6e1b8b09-4b1d-466c-9d99-eab7bc361b9f	name = Alan Ladd                                         	dob = 1913    
Actor 	id = acf23b1f-a768-4699-afb5-90df3e6b0c32	name = Joseph Kaufmann                                   	dob = null    
Actor 	id = 1a595ab9-c381-4ad1-bc40-05b2fae4c2bf	name = Irine Fenwick                                     	dob = null    
Actor 	id = 4c50a29a-8b2b-4cd1-a67b-d2cae78b8571	name = Willard Robertson                                 	dob = 1886    
Actor 	id = c4c2d62b-9699-4603-b206-d49917226113	name = Sandy Baron                                       	dob = null    
Actor 	id = d1fc4aff-4ef0-4699-942e-8af7694dfa1a	name = Hylda Baker                                       	dob = 1909    
Actor 	id = 5590a9ed-a464-495b-9293-bf70da062888	name = Joseph Sirola                                     	dob = null    
Actor 	id = 64897481-9705-4508-9023-5a03e226c682	name = Martha Byrne                                      	dob = null    
Actor 	id = 341c133d-e657-4a49-8c94-471945821518	name = Colleen Moore                                     	dob = 1900    
Actor 	id = a1787e72-3c16-4ac5-be3a-7e0911e88275	name = Judith-Marie Bergan                               	dob = null    
Actor 	id = 723f52c0-932f-44e2-b7b7-48f68c92e7ce	name = Dolores Michaels                                  	dob = 1930    
Actor 	id = c81c43a1-830c-45be-b784-0a704658acd2	name = Spike                                             	dob = null    
Actor 	id = cb54ff01-bbee-4517-9e88-0dfa807feadc	name = Alex D'Arcy                                       	dob = 1908    
Actor 	id = 7fd45096-cb5b-4d96-93d4-7fa0a45f62f3	name = Emrys Jones                                       	dob = 1915    
Actor 	id = e782fe6c-9626-44fb-a1b0-b5ca6cfe4b84	name = Corinne Marchand                                  	dob = 1928    
Actor 	id = 1beed513-a1df-4d98-bedd-4150c61156ee	name = Virginia Maskell                                  	dob = 1936    
Actor 	id = 6ea527b6-a3cc-4d86-b89f-5b1961c360af	name = Rossana Podesta                                   	dob = 1934    
Actor 	id = 2769bb63-e5ce-4731-9833-bce11f729f5e	name = Bill Dana                                         	dob = null    
Actor 	id = 4395b494-7ed0-445c-b534-2b961ef3a47c	name = Cecilia Rivera                                    	dob = null    
Actor 	id = ba2adcde-fb51-441d-a9ff-7beb5762d2aa	name = Francis Ford                                      	dob = 1883    
Actor 	id = 0ca2edd8-04e2-4635-8963-74580dd8f381	name = Carol Marsh                                       	dob = 1926    
Actor 	id = e3343c5a-f939-4491-b89e-ecc2da3659d1	name = Miriam Brickman                                   	dob = null    
Actor 	id = 79fe8fcb-ff0b-4106-beaa-2038b70f520c	name = John Ryan                                         	dob = 1938    
Actor 	id = b2d11026-b821-4f4b-8e99-29ad77441b25	name = Kay Walsh                                         	dob = 1914    
Actor 	id = c8d4f4be-b73c-4781-875b-70ac9eb7968e	name = Sally Eilers                                      	dob = 1908    
Actor 	id = 5f7a6e29-596c-4225-9a5f-dac8adca8f69	name = Scott Wilson                                      	dob = 1942    
Actor 	id = e712f951-8302-4c8e-91e1-d2e69f8965ff	name = Shirley Eaton                                     	dob = null    
Actor 	id = 23392bb2-763b-46ff-87f2-d4346c9c706f	name = Ben Vereen                                        	dob = 1946    
Actor 	id = eb5cd92a-3c98-4717-8321-ae46226c5078	name = Jack Kehoe                                        	dob = null    
Actor 	id = 82241d1d-ea94-4ff6-94ce-190286ca7e8d	name = James Villiers                                    	dob = 1933    
Actor 	id = 34647cc8-4946-457c-885f-c7b6f27c5402	name = William Hickey                                    	dob = 1928    
Actor 	id = 8f6295e7-2d4e-438d-bb43-dc0a196d3616	name = Marie Wright                                      	dob = null    
Actor 	id = 4638e0b6-1eca-4333-80b2-1c35d16073f9	name = Hume Cronyn                                       	dob = 1911    
Actor 	id = d6f931a0-81ba-4156-8cef-694d59ea9ce2	name = Pat Paterson                                      	dob = 1911    
Actor 	id = 5a7ace80-796c-4910-8baa-de19dd410e89	name = Dorothy Tristan                                   	dob = null    
Actor 	id = ecd72a76-f05a-480e-8b1e-c15b8859f67c	name = Richard Bennett                                   	dob = 1873    
Actor 	id = bfe940e5-d15f-4e3f-b768-6b5c671d0831	name = Frank Gorshin                                     	dob = 1935    
Actor 	id = 47f004b4-55a4-40d5-a5c6-3b57b86cac2a	name = Marie Windsor                                     	dob = 1923    
Actor 	id = 97b858e4-0fc2-4675-837c-1579627f981c	name = Greta Garbo                                       	dob = 1905    
Actor 	id = f48963f1-59f5-49ea-8446-48ad8e96a10e	name = August Schellenberg                               	dob = null    
Actor 	id = 2e42e0e3-6bee-4aeb-a3b6-790c21b2485d	name = Stephen King                                      	dob = 1940    
Actor 	id = 2a37d99d-f86f-47e7-8da0-b5c0c9f3ca07	name = Yumi Shirakawa                                    	dob = null    
Actor 	id = 0cbf8b6f-6a7c-4fc4-a13b-ffea83048c75	name = Francine Racette                                  	dob = null    
Actor 	id = 4463f513-91cb-4136-bf27-7b20b95a06e5	name = Daniela Bianchi                                   	dob = 1942    
Actor 	id = 1cc58c7d-fe40-4e82-93c3-2313a3343b7f	name = Doris Rankin                                      	dob = null    
Actor 	id = 55f757e6-51a2-488e-a617-f9ba447dbcb8	name = Tex Ritter                                        	dob = 1907    
Actor 	id = df974cd9-9469-4c00-959e-7ff65e529ab8	name = Michael Gover                                     	dob = null    
Actor 	id = 8809f703-8fb6-41de-ac58-fc8d7b2dd4d3	name = Eric Pohlmann                                     	dob = 1903    
Actor 	id = 4f70e5de-62a7-4159-8627-c53dcb3ddb87	name = William Challee                                   	dob = null    
Actor 	id = 6a2de441-65aa-4f8a-9092-a9f1763d3a0f	name = Adam Sandler                                      	dob = 1966    
Actor 	id = 05af434a-f166-4eb3-9ff9-7e1e615edd98	name = Guy Williams                                      	dob = 1924    
Actor 	id = 078046e1-c0b3-4980-a9c7-42de6e94e8f0	name = Hal Holbrook                                      	dob = 1925    
Actor 	id = f5df8b53-2d19-4889-b38f-978cf07ef3fa	name = Trini Lopez                                       	dob = 1933    
Actor 	id = 1a153192-a7ed-48b6-bccc-8116660ad7d5	name = Arthur Howard                                     	dob = 1910    
Actor 	id = 309db7e5-4806-43da-b1b2-fdcd8408733e	name = Philip Merivale                                   	dob = 1886    
Actor 	id = 5b294962-cfce-4320-bcef-a5552a20714d	name = Antonia Brough                                    	dob = null    
Actor 	id = 62d7a29e-249b-424a-84e7-2c5aaf25d866	name = Michelle Phillips                                 	dob = null    
Actor 	id = 210ca7f6-6533-4e27-947e-6a0190d7ca40	name = John C. Roberick                                  	dob = null    
Actor 	id = c99e1b44-d5fd-46cf-9781-8b665314594c	name = Gabi Just                                         	dob = null    
Actor 	id = 4a11b658-ef9f-4ce0-b7c2-3be6bb4bb852	name = Reginald Gardiner                                 	dob = 1903    
Actor 	id = 82d7c51c-1e0d-490e-9b42-772acc5e706c	name = Ella Raines                                       	dob = 1921    
Actor 	id = 117e2763-776a-47d3-b8c0-3400182564e0	name = Angela Punch McGregor                             	dob = null    
Actor 	id = f32ce37f-37ee-47ed-8c1e-2598b391d168	name = John Cunningham                                   	dob = null    
Actor 	id = 6aa9cb01-d745-4963-a4ac-8f32c2e0a66f	name = Gene Hackman                                      	dob = 1930    
Actor 	id = fa5aa2b1-0e68-49e9-b1d7-6540f3328316	name = John McLiam                                       	dob = null    
Actor 	id = 39e8f73c-2c7d-4886-8ba1-e695ee30312e	name = George Voskovec                                   	dob = 1905    
Actor 	id = de5e000c-f6ba-4945-ac5f-223efaae8633	name = Patrick Mower                                     	dob = 1940    
Actor 	id = 4dadde88-b726-4103-a892-7ea55851b8cc	name = Cicely Oates                                      	dob = null    
